ID,BIN,LOCATION,FEAT_UND,STATE_CODE,TYPE,MAT,YR_BLT,YR_FAIL,DATE_FAIL,FAIL_TYPE,FAIL_CAUS,FATAL,INJURY,SOURCE,COMMENTS
61,,I-75,US 441,FL,Multi-Beam,PC,1963,1999,,PC,Collision,,,SURV,
1663,,West Flagler Street Bridge,Miami River,FL,Draw Bridge,Concrete,0,2002,14-Jul-2002,PC,Misc.,0,1,News,Control tow
1643,,Lee Roy Selmon Expressway,Selmon,FL,Precast,Concrete,,2004,13-Apr-2004,PC,Nature- Sinkhole,0,2,Net,Sinkhole-during construction
105,,"I-375 Ramp, St. Petersburg",I-375/I-275,FL,Girder,Concrete,1977,2007,,TC,Collision - Oil Tanker,,,SURV,Oil tanker crash and fire
106,,"Beall Packing Rd, Holmes County",Wrights Creek,FL,Stringer,Timber,1970,2007,,TC,Overload,,,SURV,Dump truck crossing 5 ton posted bridge
107,,"I-75, Brandon",US301/Manatee River,FL,Girder,Concrete,1980,2008,,TC,Collision - Oil Tanker,,,SURV,Oil tanker crash and fire
275,,Atlanta,,GA,,,,1966,,TC,Collision - Truck,,,KY,
276,,"Sidney Lanier, Brunswick",Brunswick River,GA,Lift,Steel,1948,1972,7-Nov-1972,TC,Collision - Ship,10,8,BD,Struck by the freighter African Neptune. Several spans knocked out.
277,,Barwick,Piscola Ck,GA,,,,1975,,TC,Misc - Soil,,,KY,
278,,"GA 181, Hart County",Savannah River,GA,Truss,Steel,,1982,,,Collision - Truck,,,SURV,
279,,"Milton Ave., Atlanta",Southern Railroad,GA,Truss,Steel,,1988,,,Fire,,,SURV,
280,,I-95 SB Brunswick,Altamaha River,GA,Girder Cnt,Steel,1970,1990,,PC,Hydraulic - Scour,0,0,ARTL,
281,,"GA 27, Stewart Co.",Trib of Furman Mill,GA,Culvert,Concrete,,1990,,,Hydraulic - Flood,,,SURV,
282,,"CR 27, Stewart County",Talipohoga Run Crk,GA,Girder,Steel,,1990,,,Hydraulic - Flood,,,SURV,
283,,"CR 1086, Oglethorpe Co.",Barrow Creek,GA,,Timber,,1990,,,Hydraulic - Flood,,,SURV,
284,,"CR 153, Oglethorpe Co.",Buffalo Creek,GA,,Timber,,1990,,,Hydraulic - Flood,,,SURV,
285,,CR 80 Oglethorpe County,Big Creek,GA,Truss pony,Steel,,1990,,,Hydraulic - Flood,,,SURV,
286,,"CR 447, Henry Co.",Walnut Creek,GA,,Timber,,1990,,,Hydraulic - Flood,,,SURV,
287,,"CR 83, Walton Co.",Flat Creek,GA,Girder,Concrete,,1990,,,Hydraulic - Flood,,,SURV,
288,,"CR 313, Walton Creek",Turkey Creek,GA,,Timber,,1990,,,Hydraulic - Flood,,,SURV,
289,,"CR 23, Green County",Greenbrier Creek,GA,Girder,Concrete,,1990,,,Hydraulic - Flood,,,SURV,
290,,"CR 49, Jasper County",Trib. of Murder Crk,GA,,Timber,,1990,,,Hydraulic - Flood,,,SURV,
1513,,Atlanta Botanical Garden Canopy Walk,Garden/Forest,GA,,Steel,2008,2008,19-Dec-2008,PC,Construction,1,18,News,Pedestrian walkway collapsed during pouring of concrete
291,,"Waiulili Stream Bridge, Hawaii",Waiulili Stream,HI,Girder,Timber,,1978,,,Hydraulic - Flood,,,SURV,
292,,"Akulikuli Bridge No. 1, Kauai",Kapaa Stream,HI,Truss pony,Timber,,1987,,,Misc - Deterioration,,,SURV,
293,,"Kahakuloa Stream Bridge, Maui",Kahakuloa Stream,HI,Truss thru,Timber,,1987,,,Hydraulic - Flood,,,SURV,
1206,,Makaha No. 4,Oahu over Keeau Stre,HI,Stringer,Timber,1937,1990,,,"Hydraulic, Scour",,,,
1633,,"Kuhio Highway Rte 560, Kauai",Wainiha stream,HI,Deck Truss,Steel,1959,2004,,PC,Deterioration,0,0,SURV,
89,,"T82N, R34W, Carroll County",Brushy Fork Creek,IA,Girder,Steel,1914,1986,,PC,Hydraulic - Scour,,,SURV,
1316,,S2-81-34 Audabon Co.,Creek,IA,I-Beam,Steel,1953,1990,,,Hydraulic - Scour,,,SURV,
1318,,S2-82-35 Carroll Co.,Brushy Cr.,IA,Pony Truss,Steel,1900,1990,,,Hydraulic - Scour,,,SURV,
1326,,S10-90-04 Delaware Co.,O'Dell Creek,IA,Truss,Timber,1942,1990,,,Hydraulic - Flood,,,SURV,
1335,,S24-82-42 Monona Co,Willow Cr,IA,I-Beam,Concrete,1920,1991,,,Hydraulic - Flood,,,SURV,
1354,,S8-71-02 Des Moines Co,Yellow Spring Cr,IA,Truss,Truss,1895,1991,,,Collision,,,SURV,
1355,,S30-77-43 Pott Co,North Pigeon Cr,IA,Pony Truss,Steel,1920,1991,,,Steel - Deter,,,SURV,
1356,,S20-76-40 Pott Co,Silver Cr,IA,Stringer,Steel,1940,1991,,,Misc - Deterioration,,,SURV,
1311,,"S18, Union Co.",Thompson River,IA,Pony Truss,Steel,1900,1992,,,Hydraulic - Flood,,,SURV,
1315,,"S26-83-13, Tama Co.",Salt Cr.,IA,High Truss,Steel,1912,1992,,,Hydraulic - Scour,,,SURV,
1322,,Union TWP Lucas Co.,Chariton River,IA,I-Beam,Concrete,1989,1992,,,Hydraulic - Scour,,,SURV,
1323,,Liberty TWP Lucas Co.,White Breast Creek,IA,I-Beam,Concrete,1978,1992,,,Hydraulic - Scour,,,SURV,
1330,,S23-82-05 Linn Co.,Spring Cr,IA,Pony Truss,Steel,1914,1992,,,Hydraulic - Scour,,,SURV,
1340,,S17-77-12 Keokuk Co,English R,IA,Pony Truss,Steel,1948,1992,,,Steel - Deter,,,SURV,
1353,,S14 Jackson TWP Adair Co,Rutt Branch,IA,I-Beam,Steel,1961,1992,,,Steel - Deter,,,SURV,
1374,,S13 Warren Co,White Breast,IA,Truss,Steel,1900,1992,,,Hydraulic - Flood,,,SURV,
1301,,S7 PERRY TWP BUCH. CO,Stream,IA,Stringer,Timber,1938,1993,,,Hydraulic - Flood,,,SURV,
1302,,"S6, Middlefield TWP Buch. Co.",Buffalo Cr.,IA,Truss,Steel,1910,1993,,,Misc - tree fell,,,SURV,
1303,,"S24, Madison TWP Buch. Co.",Maquoketa River,IA,Truss,Steel,1908,1993,,,Collision,,,SURV,
1304,,"S4&5, Grant TWP Cass Co.",Crooked Creek,IA,I-Beam,Steel,1945,1993,,,Hydraulic - Flood,,,SURV,
1305,,S22-86-25 Hamilton Co.,Drainage Ditch,IA,I-Beam,Conc/Steel,1919,1993,,,Hydraulic - Flood,,,SURV,
1307,,"S3-78-18, Jasper Co.",Elk Creek,IA,I-Beam,Steel/Timb,1928,1993,,,Hydraulic - Scour,,,SURV,
1308,,"S33-79-18, Jasper Co.",Elk Creek,IA,I-Beam,Steel/Timb,1933,1993,,,Hydraulic - Scour,,,SURV,
1309,,"S9-80-18, Jasper Co.",Alloway Cr.,IA,I-Beam,Steel/Timb,1930,1993,,,Misc - Anchor Failur,,,SURV,
1310,,"S33-81-18, Jasper Co.",Alloway Cr.,IA,I-Beam,Steel/Timb,1934,1993,,,Hydraulic - Scour,,,SURV,
1312,,S28-Union Co.,Middle Plat River,IA,Pony Truss,Steel,1900,1993,,,Hydraulic - Flood,,,SURV,
1313,,"S31, Union County",Platte River,IA,Pony Truss,Steel,1900,1993,,,Hydraulic - Flood,,,SURV,
1314,,S31 Union Co,Platte River,IA,Pony Truss,Steel,1900,1993,,,Hydraulic - Flood,,,SURV,
1317,,S7-82-34 Carroll Co.,Bushy Cr.,IA,Truss,Steel,1931,1993,,,Hydraulic - Scour,,,SURV,
1319,,S31-84-35 Carroll Co.,Stream,IA,Pony Truss,Steel,1915,1993,,,Hydraulic - Scour,,,SURV,
1320,,S22 Dallas Co.,Beam Creek,IA,I-Beam,Steel,1938,1993,,,Hydraulic - Scour,,,SURV,
1321,,Warren TWP Lucas Co.,Chariton River,IA,I-Beam,Concrete,1974,1993,,,Hydraulic - Scour,,,SURV,
1324,,Otter Cr TWP Lucas Co.,Otter Cree,IA,Slab,Concrete,1964,1993,,,Hydraulic - Scour,,,SURV,
1325,,Warren TWP Lucas Co.,5 Mile Creek,IA,Slab,Concrete,1977,1993,,,Hydraulic - Scour,,,SURV,
1327,,S19-90-06 Delaware Co.,Maquoketa River,IA,Truss,Steel,1908,1993,,,Collision,,,SURV,
1328,,S32-88-03 Delaware Co.,Small Str,IA,Truss,Timber,1957,1993,,,Hydraulic - Flood,,,SURV,
1329,,S32-87-03 Delaware Co.,Small Str,IA,Truss,Timber,1900,1993,,,Hydraulic - Flood,,,SURV,
1331,,S4-85-42 Monona Co.,Stream,IA,RCB,,1973,1993,,,Hydraulic - Flood,,,SURV,
1332,,S35-84-42 Monona Co.,Soldier River,IA,Pony Truss,Steel,1900,1993,,,Hydraulic - Flood,,,SURV,
1333,,S4-83-42 Monona County,Soldier River,IA,I-Beam,Steel,1974,1993,,,Hydraulic - Flood,,,SURV,
1334,,S30-83-42 Monona Co,Soldier R,IA,Truss,Steel,1900,1993,,,Hydraulic - Flood,,,SURV,
1336,,S33-72-37 Montgomery Co,Drainage Ditch,IA,Pony Truss,Timber,1931,1993,,,Hydraulic - Flood,,,SURV,
1337,,S33-72-39 Montgomery Co,Drainage Ditch,IA,Pony Truss,Steel,1930,1993,,,Hydraulic - Flood,,,SURV,
1338,,S32-71-38 Montgomery Co.,Drainage Ditch,IA,Truss,Timber,1940,1993,,,Hydraulic - Flood,,,SURV,
1341,,S27-75-10 Keokuk Co,Stream,IA,I-Beam,Steel,1952,1993,,,Hydraulic - Flood,,,SURV,
1342,,S16-76-12 Keokuk Co,Stream,IA,Truss,Timber,1957,1993,,,Hydraulic - Flood,,,SURV,
1345,,S5 Wash. TWP Adair Co,Stream,IA,I-Beam,Concrete,1964,1993,,,Hydraulic - Flood,,,SURV,
1346,,S8 Summit TWP Adair Co,Stream,IA,Beam,Timber,1965,1993,,,Hydraulic - Flood,,,SURV,
1347,,S32 Summit TWP Adair Co,Nodaway R,IA,Beam,Timber,1945,1993,,,Hydraulic - Flood,,,SURV,
1348,,S17 Eureka TWP Adair Co,Nodaway R,IA,I-Beam,Steel,1960,1993,,,Hydraulic - Flood,,,SURV,
1349,,S9 Eureka TWP Adair Co,Stream,IA,I-Beam,Steel,1955,1993,,,Hydraulic - Flood,,,SURV,
1350,,S3 Jackson TWP Adair Co,9 Mile Cr,IA,I-Beam,Steel,1948,1993,,,Hydraulic - Flood,,,SURV,
1351,,S9 Jackson TWP Adair Co,Nodaway R,IA,Pony Truss,Steel,1948,1993,,,Hydraulic - Scour,,,SURV,
1352,,S32 Eureka TWP Adair Co,Nodaway R,IA,I-Beam,Steel,1948,1993,,,Hydraulic - Scour,,,SURV,
1357,,S34-77-43 Pott Co,Drainage Ditch,IA,Stringer,Wood,1930,1993,,,Misc - Deterioration,,,SURV,
1358,,S5-76-40 Pott Co,Drainage Ditch,IA,Stringer,Wood,1929,1993,,,Misc - Deterioration,,,SURV,
1359,,S9-77-41 Pott Co,Drainage Ditch,IA,Stringer,Wood,1930,1993,,,Misc - Deterioration,,,SURV,
1360,,S34-74-38 Pott Co,Drainage Ditch,IA,Stringer,Wood,1929,1993,,,Misc - Deterioration,,,SURV,
1361,,S34-76-38 Pott Co,Walnut Cr,IA,Stringer,Steel,1952,1993,,,Steel - Deter,,,SURV,
1362,,S20-70-34 Taylor Co,River,IA,Beam,Steel,1964,1993,,,Hydraulic - Flood,,,SURV,
1363,,S5-76-34 Taylor Co,Middle R,IA,Beam,Steel,1978,1993,,,Hydraulic - Flood,,,SURV,
1364,,S13-69-32 Taylor Co,Hog Branch,IA,Beam,Steel,1959,1993,,,Hydraulic - Flood,,,SURV,
1365,,S24-67-35 Taylor Co,Middle R,IA,Beam,Steel,1970,1993,,,Hydraulic - Flood,,,SURV,
1366,,S25-69-35 Taylor Co,W Branch R,IA,Beam,Steel,1958,1993,,,Hydraulic - Flood,,,SURV,
1367,,S20-67-33 Taylor Co,Honey Cr,IA,Pony Truss,Steel,1940,1993,,,Hydraulic - Flood,,,SURV,
1368,,S1-67-33 Taylor Co,Platte R,IA,Truss,Timber,1959,1993,,,Hydraulic - Flood,,,SURV,
1369,,S20-67-32 Taylor Co,Platte R,IA,Beam,Steel,1957,1993,,,Hydraulic - Flood,,,SURV,
1370,,S36-80-26 Boone Co,Montgomery Cr,IA,Slab,Concrete,1940,1993,,,Hydraulic - Scour,,,SURV,
1371,,S32-81-04 Cedar Co,Gower Cr,IA,I-Beam,Steel,1927,1993,,,Hydraulic - Scour,,,SURV,
1372,,S17 Warren Co,South R,IA,Truss,Steel,1900,1993,,,Hydraulic - Flood,,,SURV,
1373,,S24 Warren Co,Painter Cr,IA,Truss,Steel,1900,1993,,,Hydraulic - Flood,,,SURV,
1375,,US 71 South of Carroll,Brushy Creek,IA,Beam,Concrete,1925,1993,,,Hydraulic - Flood,,,SURV,
1376,,Iowa 4 South of Jefferson,Greenbiar Creek,IA,Beam,Concrete,1915,1993,,,Hydraulic - Flood,,,SURV,
1306,,"S12-88-26, Hamilton Co.",Brewer Creek,IA,I-Beam,Conc/Steel,1923,1994,,,Misc - Deterioration,,,SURV,
1339,,S15-75-10 Keokuk Co,Stream,IA,I-Beam,Steel,1955,1994,,,Steel - Deter,,,SURV,
1343,,S30 Jackson TWP Adair Co,Stream,IA,I-Beam,Steel,1948,1994,,,Steel - Deter,,,SURV,
1344,,S16 Grand TWP Adair Co,Grand R,IA,I-Beam,Steel,1934,1994,,,Steel - Deter,,,SURV,
86,,O'Brien County,Sweeny Creek,IA,Slab,Concrete,1918,1995,,PC,Hydraulics - Scour,,,SURV,
84,,"T-95N, R-31W, Palo Alto County",Drainage ditch,IA,Pony Truss,Steel,1930,1996,,PC,Collision,,,SURV,
87,,Shelby County,Nishnabotna,IA,Truss Thru,Steel,1926,1996,,PC,Hydraulics - Scour,,,SURV,
90,,Iowa 37 west of Crawford Co.,East Willow River,IA,Girder,Steel,1959,1996,,PC,Hydraulic - Flood,,,SURV,
85,,"T-95N, R31W, Palo Alto County",West Des Moines Rive,IA,Truss High,Steel,1919,1997,,PC,Steel - Fatigue,,,SURV,
83,,"T-100N, R-6W Allamakee County",Bear Creek,IA,Pony Truss,Steel,1905,1998,,TC,Overload,,,SURV,
88,,Shelby County,Silver Creek,IA,Pony Truss,Steel,1954,1998,,PC,Collision,,,Surv,
91,,Iowa 92 West of Cass Co.,Nishnabotna,IA,Girder,Steel,1938,1998,,PC,Hydraulic - Scour,,,SURV,
82,,"T-83N, R-28W, Boone County",Beaver Creek,IA,Truss,Steel,1895,1999,,TC,Overload,,,SURV,
1714,FHWA 181930,Howard Co.,,IA,Pony Truss,Steel,1904,2000,,TC,Collision,0,0,SURV,
1715,FHWA 209331,Jones Co.,,IA,Stringer,Wood,1957,2000,,TC,Collision,0,0,SURV,Substructure failure
1717,FHWA 349850,Winneshiek,,IA,Pony Truss,Steel,1904,2000,,TC,Overload,0,0,SURV,members sheared
1712,FHWA 114811,Clarke Co.,,IA,I-Beam,Steel,1980,2001,,TC,Overload,0,0,SURV,Deck failure.
1602,,Cedar Bridge,,IA,Covered,Wood,1883,2002,3-Aug-2002,PC,Fire,0,0,Net,
1709,FHWA 84690,Buean Vista Co.,,IA,I-Beam,Steel,1925,2003,,TC,Hydraulic - Scour,0,0,SURV,
1710,FHWA 84760,Buean Vista CO.,,IA,I-Beam,Steel,1920,2003,,PC,Hydraulic - Flood,0,0,SURV,Abutment failure.
1711,FHWA 93150,Carroll Co.,,IA,Trestle,Wood,1958,2003,,PC,Overload,0,0,SURV,Pile failure.
1713,FHWA 159290,Fremont Co.,,IA,Pony Truss,Steel,1905,2004,,TC,Overload,0,0,SURV,Failed members
1716,FHWA 327100,Van Buren Co.,,IA,I-Beam,Steel,1951,2004,,TC,Hydraulic - Flood,0,0,SURV,Pier failure
1718,FHWA 349150,Winneshiek,,IA,Pony Truss,Steel,1949,2004,,TC,Collision,0,0,SURV,members sheared
1623,,Overpass,I-29,IA,I-Beam,Concrete,,2005,,PC,Collision - Truck,,,News,See file for photos
95,,Cedar Rapids & Iowa City Railway,Cedar River,IA,Truss,Steel,1903,2008,12-Jun-2008,TC,Hydraulic - Flood,0,0,News,
294,,US 93  Custer Co,Big Lost River,ID,Rigid Frame,Concrete,1940,1986,,PC,Hydraulic - Scour,,,SURV,
200,,"Robinson Rd/Franklin Rd, Nampa",I-84,ID,Girder,PC,2008,2008,27-Oct-2008,TC,Construction,0,14,News,Concrete deck being poured when collapse occurred
295,,"Dan Ryan Expway, Chicago",,IL,,,1962,1966,,PC,Nature - Comb,,,KY,
296,,Southern Ill,Kaskaskia River,IL,,,,1970,,TC,Hydraulic - Scour,,,KY,
297,,Washburn,Richland Creek,IL,Truss pony,Steel,,1990,,TC,Hydraulic - Flood,1,0,ARTL,
1520,,Arispie Road,,IL,Truss,Steel,,1993,,,Collision,,,Surv,
1523,,Stephenson Street,,IL,Culvert,Steel,,1993,,,Hydraulic - Flood,,,Surv,
1518,,I-83,Shipping Canal,IL,Multi Gird,Steel,1934,1994,5-May-1994,,Steel Deter,,,Surv,
1524,,Winters Creek,,IL,Girder FB,Steel,,1994,5-May-1994,,Overload,,,Surv,
1519,,Blackwood Road,Monroe Road,IL,Girder,Concrete,,1996,17-Jul-1996,,Hydraulic - Flood,,,Surv,
1521,,McGirr Road,Pierce Road,IL,Cont Slab,Concrete,,1996,17-Jul-1996,,Hydraulic - Flood,,,Surv,
1522,,Baseline Road,Kingston Road,IL,Slab,Concrete,,1996,17-Jul-1996,,Hydraulic - Flood,,,Surv,
3595,,Springbrook Bridge,St Joseph River,IN,,,,1859,###############################################################################################################################################################################################################################################################,TC,Hydraulic - Scour,41,50,Net,
298,LM 6.18,"SR 257, Pike County",Patoka River,IN,Covered,Timber,1919,1970,,,Fire (Arson),,,SURV,
299,LM10.11,"SR 341, Fountain County",E. Fork Coal Creek,IN,Truss thru,Steel,1919,1972,,,Collision,,,SURV,
300,LM 8.85,SR 262. Ohio County,Arnold Creek,IN,Truss thru,Steel,1919,1974,,,Collision,,,SURV,
301,,"Southern Rail, New Albany",,IN,,,,1979,,TC,Overload,,,KY,
302,LM 0.91,"SR 114, Jasper County",Curtis Creek,IN,Beam,Steel,1935,1979,,,Overload,,,SURV,
303,LM 4.37,"SR 244, Rush County",Big Flat Rock River,IN,Truss thru,Steel,1903,1980,,,Overload,,,SURV,
304,LM14.55,SR 62 Warrick County,Otter Creek,IN,Truss pony,Steel,1923,1980,,,Steel - Deter,,,SURV,
305,LM 6.62,"SR 32, Fountain County",Coal Creek,IN,Truss thru,Steel,1919,1981,,,Overload,,,SURV,
306,LM19.21,"US52, Franklin County",E Fork Whitewater Rv,IN,Arch,Concrete,1920,1982,,,Conc - Deter,,,SURV,
1429,,"SR 912 Cline Ave, Lake County",Indiana Harbor Canal,IN,Box Girder,Concrete,1982,1982,15-Apr-1982,TC,Misc - Falsework -,14,16,Surv,
1430,,SR 19 Miami County,Wabash River,IN,Truss Thru,Steel,,1982,,PC,Steel Deter,,,Surv,
1431,,SR 337 Harrison County,Little Indian Creek,IN,Truss Thru,Steel,,1983,,PC,Steel Deter,,,Surv,
307,LM26.73,"Interstate 65, Scott County",Under Leota Road,IN,Girder,Steel,1959,1985,,,Collision,,,SURV,
308,LM 5.87,SR 62 Vanderburgh County,Pedestrian Walkway,IN,Thru Girder,Steel,1958,1985,,,Collision,,,SURV,
309,LM19.54,SR 71 Vermillion County,Dry Branch Creek,IN,Beam,Steel,1940,1986,,,Misc,,,SURV,
310,LM 2.12,SR 329 Cass County,"Wabash R, N. Crossin",IN,Arch,Concrete,1913,1988,,,Misc,,,SURV,
1428,,SR 37 Allen County,Hamm Creek,IN,Slab,Concrete,1946,1996,,PC,Hydraulic - Scour,,,Surv,
1665,193,113th Street,Thorpe Creek,IN,Frame,Concrete,1919,2003,,PC,Hydraulic - Scour,0,0,SURV,
93,,Indiana Southern Railroad,White River,IN,Truss Thru,Steel,2004,2008,6-Feb-2008,TC,Hydraulic - Scour,0,0,Surv,An earlier bridge at this same location was closed/washed out in a 2004 flood
1435,,"Doniphan Co., (Blair)",Peters Creek,KS,Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1438,,"Atchinson Co., (S. Arrinton)",Trib. Delaware River,KS,Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1439,,"Chautauqua Co., (E. Rogers)",Middle Chaney Creek,KS,Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1440,,"Doniphan Co., K-120",Wolf Creek,KS,Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1441,,"Douglas Co., (Lecompton)",Kansas River,KS,Truss,Steel,1900,1951,,PC,Hydraulic - Flood,,,Surv,
1442,,"Douglas Co., US59",Wakarusa River,KS,Slab,Concrete,1929,1951,,PC,Hydraulic - Flood,,,Surv,
1443,,"Greary Co., K-77",Smokey Hill River,KS,Truss,Steel,1878,1951,,PC,Hydraulic - Flood,,,Surv,
1444,,"Graham Co., K-18",Solomon River,KS,Deck Girder,Concrete,1927,1951,,PC,Hydraulic - Flood,,,Surv,
1445,,"Greenwood Co., K-57",Trib. Verdigris Riv.,KS,Beam,Steel,1927,1951,,PC,Hydraulic - Flood,,,Surv,
1446,,"Jackson Co., (N. Larkinburg)",Elk River,KS,Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1447,,"Jackson Co., (Denisen), K-16",Drainage,KS,Slab,Concrete,,1951,,PC,Hydraulic - Flood,,,Surv,
1448,,"Jewell Co., (S. Ionia)",Limestone Creek,KS,Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1449,,"Jewell Co., (NW Ionia)",Limestone Creek,KS,Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1450,,"Johnson Co., K-7",Kansas River,KS,Deck Girder,Concrete,1904,1951,,PC,Hydraulic - Flood,,,Surv,
1451,,"Marshall Co., (N. Axtell)",Clear Creek,KS,Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1452,,"Neosho Co., (W. of Shaw)",Neosho River,KS,Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1453,,"Pawnee Co., K-45",Pawnee River,KS,Arch,Concrete,1910,1951,,PC,Hydraulic - Flood,,,Surv,
1454,,"Pottawatomie Co., (St. George)",Kansas River,KS,Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1455,,"Pottawotamie Co., US24",Vermillion River,KS,Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1456,,"Riley Co., (S. Ogden)",Kansas River,KS,Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1457,,"Saline Co., (E. Salina)",Gypsum Creek,KS,Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1458,,"Shawnee Co., (Willard)",Kansas River,KS,Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1459,,"Shawnee Co., (Velencia)",Kansas River,KS,Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1460,,"Shawnee Co., (W. Topeka) US40",Kansas River,KS,Truss,Steel,1912,1951,,PC,Hydraulic - Flood,,,Surv,
1461,,"Stanton Co., US160",Bear Creek,KS,Slab,Concrete,1950,1951,,PC,Hydraulic - Flood,,,Surv,
1462,,"Stanton Co., K-270",Bear Creek,KS,Slab,Concrete,1946,1951,,PC,Hydraulic - Flood,,,Surv,
1463,,"Sumner Co., K-53",Arkansas River Overf,KS,Beam,Wood,1909,1951,,PC,Hydraulic - Flood,,,Surv,
1464,,"Wabaunsee Co., K-99",W. Branch Mill Creek,KS,Truss,Steel,1882,1951,,PC,Hydraulic - Flood,,,Surv,
1465,,"Wabaunsee Co., (Allendorph) K-99",Mill Creek,KS,Pony Truss,Steel,,1951,,PC,Hydraulic - Flood,,,Surv,
1466,,"Wabaunsee Co., K-99",E. Branch Mill Creek,KS,Truss,Steel,1882,1951,,PC,Hydraulic - Flood,,,Surv,
1467,,"Wabaunsee Co., K-99",Kansas River Overflo,KS,Slab,Concrete,1936,1951,,PC,Hydraulic - Flood,,,Surv,
1468,,"Wabaunsee Co., K-99, (#38.27)",Kansas River Overflo,KS,Slab,Concrete,1931,1951,,PC,Hydraulic - Flood,,,Surv,
1469,,"Wyandotte Co., K-132",Kansas River,KS,Truss,Steel,1894,1951,,PC,Hydraulic - Flood,,,Surv,
1470,,"Osage Co., (E. Melvern)",Long Creek,KS,Truss,Steel,,1961,,PC,Collision,,,Surv,
1471,,"Morton Co., K-27",Cimarron River,KS,Beam,Steel,1935,1965,,PC,Hydraulic - Flood,,,Surv,
1472,,"Shawnee Co., Kansas Ave.",Kansas River,KS,Filled Arch,Concrete,1898,1965,,PC,Hydraulic - Scour,,,Surv,
1473,,"Miami Co., (old K-68)",North Wea Creek,KS,Pony Truss,Steel,,1968,,PC,Overload,,,Surv,
1474,,"Wabaunsee Co., Snokomo Road",Mill Creek,KS,Truss,Steel,1900,1974,,PC,Overload,,,Surv,
59,,"Jackson Co., K-16 East of Holton",Banner Creek,KS,Truss,Steel,,1979,,,Misc Traffic Damage,,,SURV,
1475,,"Morris Co., K-4",Lairds Creek,KS,Truss,Steel,1919,1980,,PC,Collision,,,Surv,
1476,,"Bourbon Co., K-31",Little Osage River D,KS,Truss,Steel,1908,1981,,PC,Overload,,,Surv,
1477,,"Nemaha Co., K-63",Lake Spillway,KS,Arch,Concrete,1937,1986,,PC,Hydraulic - Scour,,,Surv,
1478,,"Cherokee Co., US69",Little Shawnee Creek,KS,Arch,Concrete,1928,1986,,PC,Collision,,,Surv,
315,,Cherokee Co. K-96,Spring River Overflo,KS,Slab,Concrete,1934,1993,,,Hydraulic - Scour,,,SURV,
311,,"KY 35, Casey Co",,KY,,,,1953,,TC,Overload,,,KY,
312,,"Levisa Fork, Paintsville",,KY,,,,1953,,TC,Overload,,,KY,
313,,"KY 139, Cadiz, Trigg Co",,KY,,,,1953,,TC,Overload,,,KY,
314,,Casey County,,KY,,,,1953,,TC,Overload,,,KY,
316,,"Brooklyn, Harrod Co",,KY,,,,1953,,TC,Overload,,,KY,
317,,"Jackson, Breathitt Co",Little Rock Creek,KY,,,,1954,,TC,Overload,,,KY,
318,,"Burkesville, Cumberland Co",Marrowbone Creek,KY,,,,1954,,TC,Overload,,,KY,
319,,"Lexington, Fayette Co",Elkhorn Creek,KY,,,,1955,,TC,Collision - Car,,,KY,
320,,"Ashland, Boyd County",Little Rock Creek,KY,,,,1956,,TC,Overload,,,KY,
321,,"Ashland, Boyd County",Little Fork Creek,KY,,,,1956,,TC,Overload,,,KY,
322,,"Jefferson, Fairdale",,KY,,,,1957,,TC,Collision - Truck,,,KY,
323,,"Beattyville, Lee County",North Fork,KY,,,,1958,,TC,Overload,,,KY,
324,,Anderson Co,,KY,,,,1959,,TC,Overload,,,KY,
325,,"Lawrenceburg, Anderson Co",,KY,,,,1959,,TC,Overload,,,KY,
326,,"Bowling Green, Warren Co",Gasper River,KY,,,,1959,,TC,Overload,,,KY,
327,,"Falmouth, Pendleton Co",Licking Creek,KY,,,,1959,,TC,Overload,,,KY,
328,,"Madisonville, Hopkins Co",Brazzle,KY,,,,1960,,TC,Overload,,,KY,
329,,"Bowling Green, Warren Co",Drakes Creek,KY,,,,1960,,TC,Collision - Car,,,KY,
330,,"Prestonburg, Floyd Co",Big Sandy River,KY,,,,1962,,TC,Misc - Cable/Rubbing,,,KY,
331,,Selby Co,Floyds Fork Creek,KY,,,,1962,,TC,Misc - Unknown,,,KY,
332,,"Cumberland, Union Co",,KY,,,,1964,,TC,Overload,,,KY,
333,,"Paris, Bourbon County",Houston Creek,KY,,,,1964,,TC,Misc - Unknown,,,KY,
334,,Owen Co,Twin Creek,KY,,,,1965,,PC,Collision - Truck,,,KY,
